## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.modelSpecCode,entity.grade,entity.fullColour,entity.filteringColour,entity.fuelType,entity.transmission,entity.driveTrain,entity.interiorColor,entity.exteriorColor,entity.versionCode,entity.versionDescription,entity.dealerId,entity.dealerName,entity.eimCode,entity.filterCollectionValue
JN1T33JB4U0006396,All-New X-Trail,,,,40910,,1,,29738,Acenta Premium,KBYG,Ceramic Grey,Petrol / Electric,Automatic,2WD,,,H61GIFEC1,e-POWER 213 Automatic 4WD e-4ORCE Acenta Premium,51863,Greenhous Shrewsbury,JDNNRD9T33TEA-----,Mayank
JN1T33TB0U0009888,All-New X-Trail,,,,42615,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51458,Park's (East Kilbride),TDNNRE9T33TEA-G---,Mayank
JN1T33TB8U0007855,All-New X-Trail,,,,42615,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51551,Chorley Nissan (Preston),TDNNRE9T33TEA-G---,Mayank
JN1T33TB5U0007599,All-New X-Trail,,,,42615,,1,,29738,N-Connecta,K23G,Brilliant Silver,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51095,West End Motors (Bodmin) Ltd,TDNNRE9T33TEA-G---,Mayank
JN1T33TB2U0011626,All-New X-Trail,,,,42735,,1,,29738,N-Connecta,NBLG,Diamond Red,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51039,Marshall Grantham,TDNNRE9T33TEA-G---,Mayank
JN1T33TB0U0010118,All-New X-Trail,,,,42735,,1,,29738,N-Connecta,QABG,Storm White,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51336,Glyn Hopkin Ltd,TDNNRE9T33TEA-G---,Mayank
JN1T33TB0U0009521,All-New X-Trail,,,,42615,,1,,29738,N-Connecta,RBYG,Electric Blue,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51907,Marshall Oxford,TDNNRE9T33TEA-G---,Mayank
JN1T33TB6U0004551,All-New X-Trail,,,,43255,,1,,29738,N-Connecta,XEXG,Two-Tone Ceramic Grey with Black Metallic Roof,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51937,Cars2 Huddersfield,TDNNRE9T33TEA-G---,Mayank
JN1T33TB6U0011306,All-New X-Trail,,,,43730,,1,,29738,N-Connecta,G41G,Diamond Black,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51956,West Way Birmingham,TDNNRE9T33TEA-GD--,Mayank
JN1T33TB3U0010095,All-New X-Trail,,,,43610,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51315,Ancaster,TDNNRE9T33TEA-GD--,Mayank
JN1T33TB6U0010527,All-New X-Trail,,,,43610,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51903,Hammond Bury St Edmunds,TDNNRE9T33TEA-GD--,Mayank
JN1T33TB5U0012527,All-New X-Trail,,,,43610,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51812,Norton Way,TDNNRE9T33TEA-GD--,Mayank
JN1T33TB8U0007614,All-New X-Trail,,,,43730,,1,,29738,N-Connecta,KBYG,Ceramic Grey,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51948,Wessex Garages (Newport),TDNNRE9T33TEA-GD--,Mayank
JN1T33TB3U0007827,All-New X-Trail,,,,43730,,1,,29738,N-Connecta,QABG,Storm White,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51841,Griffin Mill Garages Ltd,TDNNRE9T33TEA-GD--,Mayank
JN1T33JB6U0004598,All-New X-Trail,,,,43615,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51731,Western Edinburgh (Straiton),JDNNRE9T33TEA-G---,Mayank
JN1T33JB6U0004455,All-New X-Trail,,,,43615,,1,,29738,N-Connecta,KAYG,Champagne Silver,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51802,Western,JDNNRE9T33TEA-G---,Mayank
JN1T33JB1U0006310,All-New X-Trail,,,,43615,,1,,29738,N-Connecta,K23G,Brilliant Silver,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51946,Ancaster Heathrow,JDNNRE9T33TEA-G---,Mayank
JN1T33JB9U0006636,All-New X-Trail,,,,44730,,1,,29738,N-Connecta,G41G,Diamond Black,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51096,Wilsons Autos & Coachworks Ltd,JDNNRE9T33TEA-GD--,Mayank
JN1T33JB5U0006262,All-New X-Trail,,,,44610,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51863,Greenhous Shrewsbury,JDNNRE9T33TEA-GD--,Mayank
JN1T33JB9U0006345,All-New X-Trail,,,,44610,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51863,Greenhous Shrewsbury,JDNNRE9T33TEA-GD--,Mayank
JN1T33JB3U0006390,All-New X-Trail,,,,44610,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51863,Greenhous Shrewsbury,JDNNRE9T33TEA-GD--,Mayank
JN1T33JB6U0006416,All-New X-Trail,,,,44610,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51863,Greenhous Shrewsbury,JDNNRE9T33TEA-GD--,Mayank
JN1T33JB8U0006790,All-New X-Trail,,,,44610,,1,,29738,N-Connecta,KADG,Gun Metallic,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51863,Greenhous Shrewsbury,JDNNRE9T33TEA-GD--,Mayank
JN1T33JBXU0006855,All-New X-Trail,,,,45250,,1,,29738,N-Connecta,XBJG,Two-Tone Storm White with Black Metallic Roof,Petrol / Electric,Automatic,2WD,,,H61GIFFC1,e-POWER 213 Automatic 4WD e-4ORCE N-Connecta,51735,Chorley Nissan (Blackpool),JDNNRE9T33TEA-GD--,Mayank
JN1T33TB6U0011516,All-New X-Trail,,,,45935,,1,,29738,Tekna,KADG,Gun Metallic,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51902,FG Barnes Ltd,TDNNRG9T33TEA-PX--,Mayank
JN1T33TB3U0010520,All-New X-Trail,,,,45935,,1,,29738,Tekna,KADG,Gun Metallic,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51960,West Way Rochdale,TDNNRG9T33TEA-PX--,Mayank
JN1T33TB9U0010084,All-New X-Trail,,,,45935,,1,,29738,Tekna,KADG,Gun Metallic,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51737,J Edgar & Son,TDNNRG9T33TEA-PX--,Mayank
JN1T33TB1U0011116,All-New X-Trail,,,,46055,,1,,29738,Tekna,NBLG,Diamond Red,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51683,Smiths Nissan,TDNNRG9T33TEA-PX--,Mayank
JN1T33TB7U0012495,All-New X-Trail,,,,45935,,1,,29738,Tekna,RBYG,Electric Blue,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51551,Chorley Nissan (Preston),TDNNRG9T33TEA-PX--,Mayank
JN1T33JB2U0003660,All-New X-Trail,,,,47055,,1,,29738,Tekna,G41K,Diamond Black,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51673,Shelbourne Motors (Nissan),JDNNRG9T33TEA-PX--,Mayank
JN1T33JB4U0004843,All-New X-Trail,,,,46935,,1,,29738,Tekna,KADG,Gun Metallic,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51784,Retail Group Liverpool,JDNNRG9T33TEA-PX--,Mayank
JN1T33JB7U0007798,All-New X-Trail,,,,46935,,1,,29738,Tekna,KADG,Gun Metallic,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51863,Greenhous Shrewsbury,JDNNRG9T33TEA-PX--,Mayank
JN1T33JB0U0006413,All-New X-Trail,,,,46935,,1,,29738,Tekna,KADG,Gun Metallic,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51863,Greenhous Shrewsbury,JDNNRG9T33TEA-PX--,Mayank
JN1T33JB8U0005218,All-New X-Trail,,,,46935,,1,,29738,Tekna,KAYG,Champagne Silver,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51792,Aylesbury Nissan,JDNNRG9T33TEA-PX--,Mayank
JN1T33JB1U0007912,All-New X-Trail,,,,46935,,1,,29738,Tekna,KAYG,Champagne Silver,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51948,Wessex Garages (Newport),JDNNRG9T33TEA-PX--,Mayank
JN1T33JB0U0006234,All-New X-Trail,,,,47055,,1,,29738,Tekna,QABG,Storm White,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51855,RRG Bury,JDNNRG9T33TEA-PX--,Mayank
JN1T33JB4U0006138,All-New X-Trail,,,,46935,,1,,29738,Tekna,RBYG,Electric Blue,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51793,S.G. Petch,JDNNRG9T33TEA-PX--,Mayank
JN1T33JB0U0008596,All-New X-Trail,,,,47645,,1,,29738,Tekna,G41G,Diamond Black,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51577,Holdcroft Nissan,JDNNRG9T33TEA-PXF-,Mayank
JN1T33JB0U0007075,All-New X-Trail,,,,47525,,1,,29738,Tekna,K23G,Brilliant Silver,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51731,Western Edinburgh (Straiton),JDNNRG9T33TEA-PXF-,Mayank
JN1T33JB4U0006639,All-New X-Trail,,,,47525,,1,,29738,Tekna,K23G,Brilliant Silver,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51833,Crayford & Abbs Ltd,JDNNRG9T33TEA-PXF-,Mayank
JN1T33JB8U0005235,All-New X-Trail,,,,47525,,1,,29738,Tekna,RBYK,Electric Blue,Petrol / Electric,Automatic,2WD,,,H61GIFGC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna,51644,Holdcroft Nissan Crewe,JDNNRG9T33TEA-PXF-,Mayank
JN1T33TB9U0011655,All-New X-Trail,,,,48725,,1,,29738,Tekna+,NBLG,Diamond Red,Petrol / Electric,Automatic,2WD,,,H61GIFHC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna+,51615,Toomey Nissan (Southend),TDNNRG9T33TEA-PTFD,Mayank
JN1T33JB8U0006840,All-New X-Trail,,,,49995,,1,,29738,Tekna+,KADG,Gun Metallic,Petrol / Electric,Automatic,2WD,,,H61GIFHC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna+,51968,Hendy Crawley,JDNNRG9T33TEA-PTFD,Mayank
JN1T33JB5U0007833,All-New X-Trail,,,,49995,,1,,29738,Tekna+,KAYG,Champagne Silver,Petrol / Electric,Automatic,2WD,,,H61GIFHC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna+,51800,Trenton (Hull),JDNNRG9T33TEA-PTFD,Mayank
JN1T33JB2U0007577,All-New X-Trail,,,,50115,,1,,29738,Tekna+,QABG,Storm White,Petrol / Electric,Automatic,2WD,,,H61GIFHC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna+,51699,Lookers Gateshead,JDNNRG9T33TEA-PTFD,Mayank
JN1T33JB6U0008330,All-New X-Trail,,,,49995,,1,,29738,Tekna+,RBYC,Electric Blue,Petrol / Electric,Automatic,2WD,,,H61GIFHC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna+,51945,Marshall Leicester,JDNNRG9T33TEA-PTFD,Mayank
JN1T33JB0U0007822,All-New X-Trail,,,,50515,,1,,29738,Tekna+,XEUG,Two-Tone Electric Blue with Black Metallic Roof,Petrol / Electric,Automatic,2WD,,,H61GIFHC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna+,51549,F J Chalke Ltd,JDNNRG9T33TEA-PTFD,Mayank
JN1T33JB3U0008009,All-New X-Trail,,,,50515,,1,,29738,Tekna+,XEUG,Two-Tone Electric Blue with Black Metallic Roof,Petrol / Electric,Automatic,2WD,,,H61GIFHC1,e-POWER 213 Automatic 4WD e-4ORCE Tekna+,51549,F J Chalke Ltd,JDNNRG9T33TEA-PTFD,Mayank
JN1TAAFE0U0202982,Ariya,,,,46535,,1,,29595,63kWh ADVANCE,KBYG,Ceramic Grey,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51674,Park's,TSGARD9FE03EADA-BC,Mayank
JN1TAAFE0U0205733,Ariya,,,,45960,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51959,West Way Oldham,TSGARD9FE03EADAC-C,Mayank
JN1TAAFE0U0203724,Ariya,,,,46730,,1,,29595,63kWh ADVANCE,XGUG,Two-Tone: Blue Pearl with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51869,Marshall Maidstone,TSGARD9FE03EADAC-C,Mayank
JN1TAAFE0U0204606,Ariya,,,,46935,,1,,29595,63kWh ADVANCE,GATG,Pearl Black,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51850,Bristol Street Motors Derby,TSGARD9FE03EADACBA,Mayank
JN1TAAFE0U0204744,Ariya,,,,46935,,1,,29595,63kWh ADVANCE,GATG,Pearl Black,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51896,Western Halbeath,TSGARD9FE03EADACBA,Mayank
JN1TAAFE0U0204037,Ariya,,,,46930,,1,,29595,63kWh ADVANCE,GATG,Pearl Black,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51628,Lookers Carlisle,TSGARD9FE03EADBC-C,Mayank
JN1TAAFE0U0204381,Ariya,,,,47710,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51458,Park's (East Kilbride),TSGARD9FE03EADACBC,Mayank
JN1TAAFE0U0204554,Ariya,,,,43770,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51863,Greenhous Shrewsbury,TSGARD9FE03EADA--A,Mayank
JN1TAAFE0U0205960,Ariya,,,,43770,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51096,Wilsons Autos & Coachworks Ltd,TSGARD9FE03EADA--A,Mayank
JN1TAAFE0U0205824,Ariya,,,,44540,,1,,29595,63kWh ADVANCE,XGGG,Two-Tone: Burgundy with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51800,Trenton (Hull),TSGARD9FE03EADA--A,Mayank
JN1TAAFE0U0205984,Ariya,,,,44420,,1,,29595,63kWh ADVANCE,XGJG,Two-Tone: Akatsuki Copper with Pearl Black roof and doors mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51793,S.G. Petch,TSGARD9FE03EADA--A,Mayank
JN1TAAFE0U0203350,Ariya,,,,44540,,1,,29595,63kWh ADVANCE,XGUG,Two-Tone: Blue Pearl with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51802,Western,TSGARD9FE03EADA--A,Mayank
JN1TAAFE0U0205909,Ariya,,,,44540,,1,,29595,63kWh ADVANCE,XGUG,Two-Tone: Blue Pearl with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51687,Glyn Hopkin Ltd,TSGARD9FE03EADA--A,Mayank
JN1TAAFE0U0205726,Ariya,,,,44540,,1,,29595,63kWh ADVANCE,XGUG,Two-Tone: Blue Pearl with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51044,Bristol Street Motors Widnes,TSGARD9FE03EADA--A,Mayank
JN1TAAFE0U0206000,Ariya,,,,44420,,1,,29595,63kWh ADVANCE,XGVG,Two-Tone: Warm Silver with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51486,Glyn Hopkin Ltd,TSGARD9FE03EADA--A,Mayank
JN1TAAFE0U0205932,Ariya,,,,44420,,1,,29595,63kWh ADVANCE,XGVG,Two-Tone: Warm Silver with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51895,Ancaster Slough,TSGARD9FE03EADA--A,Mayank
JN1TAAFE0U0204702,Ariya,,,,44665,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51914,Bristol Street Motors,TSGARD9FE03EADA--C,Mayank
JN1TAAFE0U0204503,Ariya,,,,44665,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51848,Bristol Street Motors Ilkeston,TSGARD9FE03EADA--C,Mayank
JN1TAAFE0U0206041,Ariya,,,,45315,,1,,29595,63kWh ADVANCE,XGJG,Two-Tone: Akatsuki Copper with Pearl Black roof and doors mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51551,Chorley Nissan (Preston),TSGARD9FE03EADA--C,Mayank
JN1TAAFE0U0205826,Ariya,,,,45315,,1,,29595,63kWh ADVANCE,XGJG,Two-Tone: Akatsuki Copper with Pearl Black roof and doors mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51889,Macklin Motors Glasgow Central,TSGARD9FE03EADA--C,Mayank
JN1TAAFE0U0204779,Ariya,,,,45315,,1,,29595,63kWh ADVANCE,XGVG,Two-Tone: Warm Silver with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51004,Barnard & Brough-HaywardsHeath,TSGARD9FE03EADA--C,Mayank
JN1TAAFE0U0204894,Ariya,,,,44440,,1,,29595,63kWh ADVANCE,DAPG,Aurora Green,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51902,FG Barnes Ltd,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0203721,Ariya,,,,45065,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51929,Barnetts Dundee,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205782,Ariya,,,,45065,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51565,Glyn Hopkin East London,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205830,Ariya,,,,45065,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51871,Bristol Street Motors,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205868,Ariya,,,,45065,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51812,Norton Way,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205813,Ariya,,,,45065,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51615,Toomey Nissan (Southend),TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0206001,Ariya,,,,45065,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51956,West Way Birmingham,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205962,Ariya,,,,45065,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51632,Fish Brothers Nissan,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205944,Ariya,,,,45065,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51952,Yeomans,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205950,Ariya,,,,45065,,1,,29595,63kWh ADVANCE,KADG,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51312,Wellington Motors Ltd,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205742,Ariya,,,,45185,,1,,29595,63kWh ADVANCE,KBYG,Ceramic Grey,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51960,West Way Rochdale,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205779,Ariya,,,,45185,,1,,29595,63kWh ADVANCE,KBYG,Ceramic Grey,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51962,West Way Stourbridge,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205963,Ariya,,,,45185,,1,,29595,63kWh ADVANCE,KBYG,Ceramic Grey,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51812,Norton Way,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205954,Ariya,,,,45185,,1,,29595,63kWh ADVANCE,KBYG,Ceramic Grey,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51163,Wessex Garages (Bristol),TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205810,Ariya,,,,45835,,1,,29595,63kWh ADVANCE,XGAG,Two-Tone: White Pearl with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51529,Brindley Nissan,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205890,Ariya,,,,45835,,1,,29595,63kWh ADVANCE,XGAG,Two-Tone: White Pearl with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51699,Lookers Gateshead,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205965,Ariya,,,,45835,,1,,29595,63kWh ADVANCE,XGAG,Two-Tone: White Pearl with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51012,Yeomans,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205953,Ariya,,,,45835,,1,,29595,63kWh ADVANCE,XGGG,Two-Tone: Burgundy with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51800,Trenton (Hull),TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205819,Ariya,,,,45835,,1,,29595,63kWh ADVANCE,XGGG,Two-Tone: Burgundy with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51896,Western Halbeath,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0204921,Ariya,,,,45715,,1,,29595,63kWh ADVANCE,XGJG,Two-Tone: Akatsuki Copper with Pearl Black roof and doors mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51070,J & J Motors Ltd,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205886,Ariya,,,,45835,,1,,29595,63kWh ADVANCE,XGUG,Two-Tone: Blue Pearl with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51814,Arbury Bromsgrove,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205933,Ariya,,,,45835,,1,,29595,63kWh ADVANCE,XGUG,Two-Tone: Blue Pearl with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51859,Arbury Leamington Spa,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205857,Ariya,,,,45715,,1,,29595,63kWh ADVANCE,XGVG,Two-Tone: Warm Silver with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51809,Bristol Street Motors,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0205992,Ariya,,,,45715,,1,,29595,63kWh ADVANCE,XGVG,Two-Tone: Warm Silver with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51855,RRG Bury,TSGARD9FE03EADAC-A,Mayank
JN1TAAFE0U0204545,Ariya,,,,46910,,1,,29595,63kWh ADVANCE,KADK,Gun Metallic,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51812,Norton Way,TSGARD9FE03EADA-BC,Mayank
JN1TAAFE0U0203205,Ariya,,,,47680,,1,,29595,63kWh ADVANCE,XGUK,Two-Tone: Blue Pearl with Pearl Black roof and door mirrors,Electric,Automatic,2WD,,,R11227V01,63kWh ADVANCE,51637,Chorley Nissan (Wigan),TSGARD9FE03EADA-BC,Mayank
