## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.inventoryId,entity.modelCode,entity.grade,entity.versionCode,entity.versionDescription,entity.version,entity.fullColour,entity.interiorColor,entity.exteriorColor,entity.fuelConsumption,entity.driveTrain,entity.fuelType,entity.transmission,entity.eimCode,entity.modelSpecCode,entity.dealerId,entity.tmpDealerName,entity.phone,entity.collectionFilter_v2
QASHQAIJ12A_G83GIEG00_KY0B_TDNARG9J12HEBBAR--,QASHQAIJ12A Tekna,,,,39835,,1,,SJNTBAJ12U1363641,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,KY0B,B,KY0,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51832,Park's,+01294 221166,Mayank
QASHQAIJ12A_G83GIEG00_KY0B_TDNARG9J12HEBBAR--_3,QASHQAIJ12A Tekna,,,,39835,,1,,SJNTBAJ12U1363641,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,KY0B,B,KY0,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51832,Park's,+01294 221166,Mayank
QASHQAIJ12A_G83GIEG00_KY0B_TDNARG9J12HEBBAR--_1,QASHQAIJ12A Tekna,,,,39835,,1,,SJNTBAJ12U1391004,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,KY0B,B,KY0,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51962,West Way Stourbridge,,Mayank
QASHQAIJ12A_G83GIEG00_KY0B_TDNARG9J12HEBBAR--_2,QASHQAIJ12A Tekna,,,,39835,,1,,SJNTBAJ12U1391015,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,KY0B,B,KY0,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51959,West Way Oldham,+0161 6286200,Mayank
QASHQAIJ12A_G83GIEG00_KY0K_TDNARG9J12HEBBAR--,QASHQAIJ12A Tekna,,,,39835,,1,,SJNTBAJ12U1358836,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,KY0K,K,KY0,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51902,FG Barnes Ltd,+01483 882 000,Mayank
QASHQAIJ12A_G83GIEG00_KY0K_TDNARG9J12HEBBAR--_1,QASHQAIJ12A Tekna,,,,39835,,1,,SJNTBAJ12U1358836,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,KY0K,K,KY0,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51902,FG Barnes Ltd,+01483 882 000,Mayank
QASHQAIJ12A_G83GIEG00_NBQB_TDNARG9J12HEBBAR--,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1342231,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,NBQB,B,NBQ,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51903,Hammond Bury St Edmunds,+01284 544 215,Mayank
QASHQAIJ12A_G83GIEG00_NBQB_TDNARG9J12HEBBAR--_6,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1342231,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,NBQB,B,NBQ,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51903,Hammond Bury St Edmunds,+01284 544 215,Mayank
QASHQAIJ12A_G83GIEG00_NBQB_TDNARG9J12HEBBAR--_1,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1363102,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,NBQB,B,NBQ,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51683,Smiths Nissan,+01733 267606,Mayank
QASHQAIJ12A_G83GIEG00_NBQB_TDNARG9J12HEBBAR--_2,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1386784,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,NBQB,B,NBQ,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51845,Specialist Cars,+01224 402 990,Mayank
QASHQAIJ12A_G83GIEG00_NBQB_TDNARG9J12HEBBAR--_3,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1393619,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,NBQB,B,NBQ,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51800,Trenton (Hull),+01482 561350,Mayank
QASHQAIJ12A_G83GIEG00_NBQB_TDNARG9J12HEBBAR--_4,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1386767,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,NBQB,B,NBQ,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51895,Ancaster Slough,+01753 218 175,Mayank
QASHQAIJ12A_G83GIEG00_NBQB_TDNARG9J12HEBBAR--_5,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1388746,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,NBQB,B,NBQ,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51907,Marshall Oxford,+01865 849700,Mayank
QASHQAIJ12A_G83GIEG00_NBVB_TDNARG9J12HEBBAR--,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1361853,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,NBVB,B,NBV,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51683,Smiths Nissan,+01733 267606,Mayank
QASHQAIJ12A_G83GIEG00_NBVB_TDNARG9J12HEBBAR--_1,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1361853,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,NBVB,B,NBV,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51683,Smiths Nissan,+01733 267606,Mayank
QASHQAIJ12A_G83GIEG00_QABB_TDNARG9J12HEBBAR--,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1353219,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,QABB,B,QAB,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51858,Bristol Street Motors,+01604 773 770,Mayank
QASHQAIJ12A_G83GIEG00_QABB_TDNARG9J12HEBBAR--_2,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1353219,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,QABB,B,QAB,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51858,Bristol Street Motors,+01604 773 770,Mayank
QASHQAIJ12A_G83GIEG00_QABB_TDNARG9J12HEBBAR--_1,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1361779,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,QABB,B,QAB,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51458,Park's (East Kilbride),+01355 220404,Mayank
QASHQAIJ12A_G83GIEG00_RBNB_TDNARG9J12HEBBAR--,QASHQAIJ12A Tekna,,,,39835,,1,,SJNTBAJ12U1386810,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,RBNB,B,RBN,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51970,W.R.Davies,,Mayank
QASHQAIJ12A_G83GIEG00_RBNB_TDNARG9J12HEBBAR--_1,QASHQAIJ12A Tekna,,,,39835,,1,,SJNTBAJ12U1386810,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,RBNB,B,RBN,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51970,W.R.Davies,,Mayank
QASHQAIJ12A_G83GIEG00_RBNK_TDNARG9J12HEBBAR--,QASHQAIJ12A Tekna,,,,39835,,1,,SJNTBAJ12U1389578,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,RBNK,K,RBN,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51711,Platinum,+01225 759500,Mayank
QASHQAIJ12A_G83GIEG00_RBNK_TDNARG9J12HEBBAR--_1,QASHQAIJ12A Tekna,,,,39835,,1,,SJNTBAJ12U1389578,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,RBNK,K,RBN,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51711,Platinum,+01225 759500,Mayank
QASHQAIJ12A_G83GIEG00_RCFB_TDNARG9J12HEBBAR--,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1353130,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,RCFB,B,RCF,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51383,Toomey Nissan Ltd,+01268 209 969,Mayank
QASHQAIJ12A_G83GIEG00_RCFB_TDNARG9J12HEBBAR--_4,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1353130,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,RCFB,B,RCF,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51383,Toomey Nissan Ltd,+01268 209 969,Mayank
QASHQAIJ12A_G83GIEG00_RCFB_TDNARG9J12HEBBAR--_1,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1386164,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,RCFB,B,RCF,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51957,West Way Coventry,,Mayank
QASHQAIJ12A_G83GIEG00_RCFB_TDNARG9J12HEBBAR--_2,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1344385,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,RCFB,B,RCF,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51312,Wellington Motors Ltd,+01823 667 511,Mayank
QASHQAIJ12A_G83GIEG00_RCFB_TDNARG9J12HEBBAR--_3,QASHQAIJ12A Tekna,,,,39955,,1,,SJNTBAJ12U1392680,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,RCFB,B,RCF,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51800,Trenton (Hull),+01482 561350,Mayank
QASHQAIJ12A_G83GIEG00_Z11B_TDNARG9J12HEBBAR--,QASHQAIJ12A Tekna,,,,39835,,1,,SJNTBAJ12U1386284,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,Z11B,B,Z11,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51813,Bassetts,+01792 310800,Mayank
QASHQAIJ12A_G83GIEG00_Z11B_TDNARG9J12HEBBAR--_3,QASHQAIJ12A Tekna,,,,39835,,1,,SJNTBAJ12U1386284,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,Z11B,B,Z11,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51813,Bassetts,+01792 310800,Mayank
QASHQAIJ12A_G83GIEG00_Z11B_TDNARG9J12HEBBAR--_1,QASHQAIJ12A Tekna,,,,39835,,1,,SJNTBAJ12U1387475,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,Z11B,B,Z11,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51950,Yeomans,01256 811191,Mayank
QASHQAIJ12A_G83GIEG00_Z11B_TDNARG9J12HEBBAR--_2,QASHQAIJ12A Tekna,,,,39835,,1,,SJNTBAJ12U1345860,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,Z11B,B,Z11,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51902,FG Barnes Ltd,+01483 882 000,Mayank
QASHQAIJ12A_G83GIEG00_326B_TDNARG9J12HEBBAR--,QASHQAIJ12A Tekna,,,,39460,,1,,SJNTBAJ12U1389163,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,326B,B,326,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51832,Park's,+01294 221166,Mayank
QASHQAIJ12A_G83GIEG00_326K_TDNARG9J12HEBBAR--,QASHQAIJ12A Tekna,,,,39460,,1,,SJNTBAJ12U1389168,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,326K,K,326,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBAR--,29594,51549,F J Chalke Ltd,+01935 471800,Mayank
QASHQAIJ12A_G83GIEG00_NBQB_TDNARG9J12HEBBHR--,QASHQAIJ12A Tekna,,,,40135,,1,,SJNTBAJ12U1343875,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,NBQB,B,NBQ,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBHR--,29594,51513,Pat Kirk Ltd,+028 8225 1515,Mayank
QASHQAIJ12A_G83GIEG00_NBQB_TDNARG9J12HEBBHR--_1,QASHQAIJ12A Tekna,,,,40135,,1,,SJNTBAJ12U1343875,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,NBQB,B,NBQ,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBHR--,29594,51513,Pat Kirk Ltd,+028 8225 1515,Mayank
QASHQAIJ12A_G83GIEG00_KADB_TDNARG9J12HEBBARD-,QASHQAIJ12A Tekna,,,,40425,,1,,SJNTBAJ12U1374145,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,KADB,B,KAD,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBARD-,29594,51925,Marshall Ashford,1233504140,Mayank
QASHQAIJ12A_G83GIEG00_KADB_TDNARG9J12HEBBARD-_1,QASHQAIJ12A Tekna,,,,40425,,1,,SJNTBAJ12U1374145,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,KADB,B,KAD,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBARD-,29594,51925,Marshall Ashford,1233504140,Mayank
QASHQAIJ12A_G83GIEG00_NBQK_TDNARG9J12HEBBARD-,QASHQAIJ12A Tekna,,,,40545,,1,,SJNTBAJ12U1388757,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,NBQK,K,NBQ,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBARD-,29594,51912,Yeomans,+02392 320 320,Mayank
QASHQAIJ12A_G83GIEG00_NBQK_TDNARG9J12HEBBARD-_1,QASHQAIJ12A Tekna,,,,40545,,1,,SJNTBAJ12U1388757,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,NBQK,K,NBQ,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBARD-,29594,51912,Yeomans,+02392 320 320,Mayank
QASHQAIJ12A_G83GIEG00_Z11B_TDNARG9J12HEBBARD-,QASHQAIJ12A Tekna,,,,40425,,1,,SJNTBAJ12U1347235,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,Z11B,B,Z11,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBARD-,29594,51871,Bristol Street Motors,+0114 270 1400,Mayank
QASHQAIJ12A_G83GIEG00_Z11B_TDNARG9J12HEBBARD-_1,QASHQAIJ12A Tekna,,,,40425,,1,,SJNTBAJ12U1347235,QASHQAIJ12A,Tekna,G83GIEG00,190 e-POWER Automatic 2WD Tekna,190 e-POWER 2WD,Z11B,B,Z11,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARG9J12HEBBARD-,29594,51871,Bristol Street Motors,+0114 270 1400,Mayank
QASHQAIJ12A_G83GIEH00_XDFB_TDNARJ9J12HEBTJR-M,QASHQAIJ12A Tekna+,,,,43315,,1,,SJNTBAJ12U1352319,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,XDFB,B,XDF,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR-M,29594,51529,Brindley Nissan,+01543 330773,Mayank
QASHQAIJ12A_G83GIEH00_XDFB_TDNARJ9J12HEBTJR-M_5,QASHQAIJ12A Tekna+,,,,43315,,1,,SJNTBAJ12U1352319,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,XDFB,B,XDF,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR-M,29594,51529,Brindley Nissan,+01543 330773,Mayank
QASHQAIJ12A_G83GIEH00_XDFB_TDNARJ9J12HEBTJR-M_1,QASHQAIJ12A Tekna+,,,,43315,,1,,SJNTBAJ12U1345175,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,XDFB,B,XDF,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR-M,29594,51060,Polesworth Garage Limited,+01827 895 125,Mayank
QASHQAIJ12A_G83GIEH00_XDFB_TDNARJ9J12HEBTJR-M_2,QASHQAIJ12A Tekna+,,,,43315,,1,,SJNTBAJ12U1359342,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,XDFB,B,XDF,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR-M,29594,51893,Trenton (Grimsby),+01472 483555,Mayank
QASHQAIJ12A_G83GIEH00_XDFB_TDNARJ9J12HEBTJR-M_3,QASHQAIJ12A Tekna+,,,,43315,,1,,SJNTBAJ12U1384036,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,XDFB,B,XDF,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR-M,29594,51778,Lookers Nissan Chester,+0330 019 8924,Mayank
QASHQAIJ12A_G83GIEH00_XDFB_TDNARJ9J12HEBTJR-M_4,QASHQAIJ12A Tekna+,,,,43315,,1,,SJNTBAJ12U1387019,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,XDFB,B,XDF,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR-M,29594,51296,MARTINS OF WINCHESTER,+01962 810100,Mayank
QASHQAIJ12A_G83GIEH00_XFUB_TDNARJ9J12HEBTJR-M,QASHQAIJ12A Tekna+,,,,43315,,1,,SJNTBAJ12U1380671,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,XFUB,B,XFU,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR-M,29594,51111,Hawkins,,Mayank
QASHQAIJ12A_G83GIEH00_XFUB_TDNARJ9J12HEBTJR-M_2,QASHQAIJ12A Tekna+,,,,43315,,1,,SJNTBAJ12U1380671,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,XFUB,B,XFU,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR-M,29594,51111,Hawkins,,Mayank
QASHQAIJ12A_G83GIEH00_XFUB_TDNARJ9J12HEBTJR-M_1,QASHQAIJ12A Tekna+,,,,43315,,1,,SJNTBAJ12U1387385,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,XFUB,B,XFU,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR-M,29594,51737,J Edgar & Son,+01946 861607,Mayank
QASHQAIJ12A_G83GIEH00_KBYB_TDNARJ9J12HEBTJR--,QASHQAIJ12A Tekna+,,,,42795,,1,,SJNTBAJ12U1343052,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,KBYB,B,KBY,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR--,29594,51902,FG Barnes Ltd,+01483 882 000,Mayank
QASHQAIJ12A_G83GIEH00_KBYB_TDNARJ9J12HEBTJR--_2,QASHQAIJ12A Tekna+,,,,42795,,1,,SJNTBAJ12U1343052,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,KBYB,B,KBY,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR--,29594,51902,FG Barnes Ltd,+01483 882 000,Mayank
QASHQAIJ12A_G83GIEH00_KBYB_TDNARJ9J12HEBTJR--_1,QASHQAIJ12A Tekna+,,,,42795,,1,,SJNTBAJ12U1394496,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,KBYB,B,KBY,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR--,29594,51798,Alexanders York,+01904 520301,Mayank
QASHQAIJ12A_G83GIEH00_KY0B_TDNARJ9J12HEBTJR--,QASHQAIJ12A Tekna+,,,,42675,,1,,SJNTBAJ12U1345526,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,KY0B,B,KY0,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR--,29594,51902,FG Barnes Ltd,+01483 882 000,Mayank
QASHQAIJ12A_G83GIEH00_KY0B_TDNARJ9J12HEBTJR--_1,QASHQAIJ12A Tekna+,,,,42675,,1,,SJNTBAJ12U1345526,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,KY0B,B,KY0,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR--,29594,51902,FG Barnes Ltd,+01483 882 000,Mayank
QASHQAIJ12A_G83GIEH00_NBQB_TDNARJ9J12HEBTJR--,QASHQAIJ12A Tekna+,,,,42795,,1,,SJNTBAJ12U1351307,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,NBQB,B,NBQ,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR--,29594,51849,Bristol Street Motors Bradford,+01274 381 111,Mayank
QASHQAIJ12A_G83GIEH00_NBQB_TDNARJ9J12HEBTJR--_1,QASHQAIJ12A Tekna+,,,,42795,,1,,SJNTBAJ12U1351307,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,NBQB,B,NBQ,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR--,29594,51849,Bristol Street Motors Bradford,+01274 381 111,Mayank
QASHQAIJ12A_G83GIEH00_NBVB_TDNARJ9J12HEBTJR--,QASHQAIJ12A Tekna+,,,,42795,,1,,SJNTBAJ12U1347552,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,NBVB,B,NBV,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR--,29594,51813,Bassetts,+01792 310800,Mayank
QASHQAIJ12A_G83GIEH00_NBVB_TDNARJ9J12HEBTJR--_1,QASHQAIJ12A Tekna+,,,,42795,,1,,SJNTBAJ12U1347552,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,NBVB,B,NBV,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR--,29594,51813,Bassetts,+01792 310800,Mayank
QASHQAIJ12A_G83GIEH00_RCFB_TDNARJ9J12HEBTJR--,QASHQAIJ12A Tekna+,,,,42795,,1,,SJNTBAJ12U1346339,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,RCFB,B,RCF,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR--,29594,51871,Bristol Street Motors,+0114 270 1400,Mayank
QASHQAIJ12A_G83GIEH00_RCFB_TDNARJ9J12HEBTJR--_1,QASHQAIJ12A Tekna+,,,,42795,,1,,SJNTBAJ12U1346339,QASHQAIJ12A,Tekna+,G83GIEH00,190 e-POWER Automatic 2WD Tekna+,190 e-POWER 2WD,RCFB,B,RCF,53.3 mpg,2WD,Petrol / Electric,Automatic,TDNARJ9J12HEBTJR--,29594,51871,Bristol Street Motors,+0114 270 1400,Mayank
